Name,Smiles,Property,Smiles_stand
hERG454,ClC(C(Cl)(Cl)Cl)(Cl)Cl,0,ClC(Cl)(Cl)C(Cl)(Cl)Cl
hERG455,CC[N+](COc1ccc(C=Cc2ccccc2)cc1)(CC)CC,0,CC[N+](CC)(CC)COc1ccc(C=Cc2ccccc2)cc1
hERG456,CNCC(c1ccc(O)cc1)O,0,CNCC(O)c1ccc(O)cc1
hERG457,COc1c(C(NCCc2ccc(S(NC(NC3CCCCC3)=O)(=O)=O)cc2)=O)cc(Cl)cc1,0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
hERG458,c1cc2c(Sc(c3N2)cccc3)cc1,0,c1ccc2c(c1)Nc1ccccc1S2
hERG459,O=[N+](c1c(Cl)c(Cl)c(Cl)cc1)[O-],0,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl
hERG460,CN(C1C(N2CCCC2)CC3(OCCC3)CC1)C(Cc4cc(Cl)c(Cl)cc4)=O,0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CCCO2)CC1N1CCCC1
hERG461,NC(CNCCC(c1ccccc1)c2ccccc2)=O,0,NC(=O)CNCCC(c1ccccc1)c1ccccc1
hERG462,C[Hg]Cl,0,C[Hg]Cl
hERG463,NC(C(O)=O)Cc1cc(c2c(CP(O)(O)=O)cccc2)ccc1,0,NC(Cc1cccc(-c2ccccc2CP(=O)(O)O)c1)C(=O)O
hERG464,CCCN(c1c([N+]([O-])=O)cc(C(F)(F)F)cc1[N+]([O-])=O)CCC,0,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
hERG465,CCC(C(c1cc(O)c(O)cc1)O)NC(C)C,0,CCC(NC(C)C)C(O)c1ccc(O)c(O)c1
hERG466,CCCN1C(=O)N(CCCOC(c2ccc(S(F)(=O)=O)cc2)=O)c(c3C1=O)[nH]c(C4CCCC4)n3,0,CCCn1c(=O)c2nc(C3CCCC3)[nH]c2n(CCCOC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O
hERG467,CCCCCCCCC=CCCCCCCCC(NCCc1cc(O)c(O)cc1)=O,0,CCCCCCCCC=CCCCCCCCC(=O)NCCc1ccc(O)c(O)c1
hERG468,O=C(c1c(c2[nH]c1)cccc2)OCCN3CCCCC3,0,O=C(OCCN1CCCCC1)c1c[nH]c2ccccc12
hERG470,CCN(C(NC1CN(C)C(C2C1)Cc(c(c23)c4ccc3)c[nH]4)=O)CC,0,CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1
hERG471,CCCCCCCCCCCCCCCC(OC(C[N+](C)(C)C)CC(O)=O)=O,0,CCCCCCCCCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C
hERG472,CCN1C(CNC(c2c(OC)c(Cl)cc(Cl)c2O)=O)CCC1,0,CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
hERG473,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,0,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1
hERG474,CCCN(CCc1cc(O)c(O)cc1)CCC,0,CCCN(CCC)CCc1ccc(O)c(O)c1
hERG475,CCN(CCNC(c1ccc(NC(=O)C)cc1)=O)CC,0,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1
hERG476,O=C(OCc1ccccc1)NC(C(CCl)=O)Cc2ccccc2,0,O=C(NC(Cc1ccccc1)C(=O)CCl)OCc1ccccc1
hERG477,COc1c(O)ccc(CNC(CCCCCCC(C)C)=O)c1,0,COc1cc(CNC(=O)CCCCCCC(C)C)ccc1O
hERG478,Cc1c(C=CC(NCC2)=N2)cccc1,0,Cc1ccccc1C=CC1=NCCN1
hERG479,CN1CC(c2ccccc2)c(c3C1)cccc3N,0,CN1Cc2c(N)cccc2C(c2ccccc2)C1
hERG480,c1cc(c2cc1)nc(SSc3sc(c4n3)cccc4)s2,0,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1
hERG481,Brc1cc(Br)c(Oc2c(Br)cc(Br)c(Br)c2)cc1,0,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1
hERG482,Clc1ccc(C(C(Cl)Cl)c2ccc(Cl)cc2)cc1,0,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1
hERG483,CC(c1ccc(OCC2OC2)cc1)(C)C,0,CC(C)(C)c1ccc(OCC2CO2)cc1
hERG484,C=CCN1CC(c2ccccc2)c(c3CC1)cc(O)c(O)c3,0,C=CCN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1
hERG485,CNC(C1C(O)C(O)C(n2c3c(c(NCc4ccc(I)cc4)nc(Cl)n3)nc2)O1)=O,0,CNC(=O)C1OC(n2cnc3c(NCc4ccc(I)cc4)nc(Cl)nc32)C(O)C1O
hERG486,CC(O)=O,0,CC(=O)O
hERG487,CC(COC(OCN1C(=O)CN(CCN2CC(=O)N(COC(OCC(C)C)=O)C(=O)C2)CC1=O)=O)C,0,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O
hERG488,NCCNC(c1c(c2cc(F)ccc2)scn1)=O,0,NCCNC(=O)c1ncsc1-c1cccc(F)c1
hERG489,COc1c(OC)cc2c(CCN(C2=C3)C(=O)N(C)C3=Nc4c(C)cc(C)cc4C)c1,0,COc1cc2c(cc1OC)-c1cc(=Nc3c(C)cc(C)cc3C)n(C)c(=O)n1CC2
hERG490,CCCCCOC(c1c(C(OCCCCC)=O)cccc1)=O,0,CCCCCOC(=O)c1ccccc1C(=O)OCCCCC
hERG492,CC(c1c(O)c(C(C)(C)C)cc(C=C(C#N)C#N)c1)(C)C,0,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O
hERG493,CCCCCCCCN1C(=O)C=CS1,0,CCCCCCCCn1sccc1=O
hERG494,CC(Nc1ccc(Nc2ccccc2)cc1)C,0,CC(C)Nc1ccc(Nc2ccccc2)cc1
hERG495,CCCCOCCOP(OCCOCCCC)(OCCOCCCC)=O,0,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC
hERG496,CCn1c(CC2Oc(c3OC2)cccc3)ncc1,0,CCn1ccnc1CC1COc2ccccc2O1
hERG497,Cc1c(CC(NCC2)=N2)c(c3s1)cccc3,0,Cc1sc2ccccc2c1CC1=NCCN1
hERG498,CCOc1cc(c2cc1)sc(N)n2,0,CCOc1ccc2nc(N)sc2c1
hERG499,NC(NC(=O)C(=C12)N=CC(=O)N1)=N2,0,Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1
hERG500,CC(N(C)C)CN1c(c2Sc(c13)cccc3)cccc2,0,CC(CN1c2ccccc2Sc2ccccc21)N(C)C
hERG501,CCCCCCCCCCCC=CC(C=CCCCC(O)=O)(C)C,0,CCCCCCCCCCCC=CC(C)(C)C=CCCCC(=O)O
hERG502,N=C1c(c2C(=N)N1)cc(c3c2)cccc3,0,N=C1NC(=N)c2cc3ccccc3cc21
hERG503,CCCCCCCCCCCCCCCC(C(CO)N)O,0,CCCCCCCCCCCCCCCC(O)C(N)CO
hERG504,CN1CC(=O)N(Cc2cc3c(c(c4C3)[nH]nc4c5cc(C#CCOc6ccccc6)sc5)cc2)CC1,0,CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CCOc5ccccc5)c4)n[nH]c2-3)C(=O)C1
hERG505,NCCNS(c1c(c2ccc1)cccc2Cl)(=O)=O,0,NCCNS(=O)(=O)c1cccc2c(Cl)cccc12
hERG506,COc1ccc(C2C(OC(=O)C)C(=O)N(CCN(C)C)c(c3S2)cccc3)cc1,0,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1
hERG507,Oc1c(O)c2c(C(C3(O)CO2)c(c4C3)cc(O)c(O)c4)cc1,0,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2
hERG508,ClC(C(C(Cl)(Cl)C12Cl)(Cl)C(C13)C(CC34)C=C4)=C2Cl,0,ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl
hERG509,CC(NC(C(OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)=O)Cc2c(c3[nH]c2)cccc3)=O,0,CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1
hERG510,CCCCCCCCCc1ccc(O)cc1,0,CCCCCCCCCc1ccc(O)cc1
hERG511,Nc1nc(SCc2ccc([N+]([O-])=O)cc2)c3c(n(C4C(O)C(O)C(CO)O4)cn3)n1,0,Nc1nc(SCc2ccc([N+](=O)[O-])cc2)c2ncn(C3OC(CO)C(O)C3O)c2n1
hERG512,COc1c2c(C(C(C34)(O)CCC5=O)(C5O2)CCN3CC6CC6)c(C4)cc1,0,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(CC2CC2)CCC314
hERG513,CCC(C(OC1C(C2=CC(C)C1)C(CCC3OC(=O)CC(O)C3)C(C)C=C2)=O)C,0,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21
hERG514,CC(CCOC(C=Cc1ccccc1)=O)C,0,CC(C)CCOC(=O)C=Cc1ccccc1
hERG515,c1ccc(Nc2cc(c3cc2)cccc3)cc1,0,c1ccc(Nc2ccc3ccccc3c2)cc1
hERG516,Oc1c(Cl)c(Cl)c(Cl)cc1,0,Oc1ccc(Cl)c(Cl)c1Cl
hERG517,COc1c(c2cc(F)c1N3CC(C4C3)NCCC4)N(C5CC5)C=C(C(O)=O)C2=O,0,COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
hERG518,CN(c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(N(C)C)cc3)cc1)C,0,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
hERG519,O=C(N1C(CN2CCCC2)CCCC1)Cc3cc(Cl)c(Cl)cc3,0,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CN1CCCC1
hERG520,CC(Cc1ccc(C(C)(C)C)cc1)C=O,0,CC(C=O)Cc1ccc(C(C)(C)C)cc1
hERG521,COc1c(OC)c2c(C(C3N(C)CCc(c34)cc5c(OCO5)c4)OC2=O)cc1,0,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3
hERG522,Brc1cc(Br)c(Oc2c(Br)cc(Br)cc2)cc1,0,Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1
hERG523,C[n+]1c(c2c(c3c1)ccc4c3OCO4)c(c5cc2)cc6c(OCO6)c5,0,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3
hERG524,CCCCOC(c1c(C(OCCCC)=O)cccc1)=O,0,CCCCOC(=O)c1ccccc1C(=O)OCCCC
hERG525,CC(=CC=O)C=CC=C(C=CC(C(C)(C)CCC1)=C1C)C,0,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O
hERG526,[O-][N+](c1ccccc1)=Nc2ccccc2,0,[O-][N+](=Nc1ccccc1)c1ccccc1
hERG527,CN1CC(c2cc(Cl)ccc2)c(c3CC1)cc(O)c(O)c3Cl,0,CN1CCc2c(cc(O)c(O)c2Cl)C(c2cccc(Cl)c2)C1
hERG528,Oc1c(Cc2ccccc2)cc(Cl)cc1,0,Oc1ccc(Cl)cc1Cc1ccccc1
hERG529,O=C(C(CN(CCON=C(c1ccccc1)c2ccccc2)CC3)=C3)O,0,O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1
hERG530,CCC(c1ccccc1)NC(c2c(c3nc(c4ccccc4)c2C)cccc3)=O,0,CCC(NC(=O)c1c(C)c(-c2ccccc2)nc2ccccc12)c1ccccc1
hERG531,O=C1Oc2c(c(OCCCCc3ccccc3)c(c4c2)cco4)C=C1,0,O=c1ccc2c(OCCCCc3ccccc3)c3ccoc3cc2o1
hERG532,NC(C(O)=O)Cc1ccc(F)cc1,0,NC(Cc1ccc(F)cc1)C(=O)O
hERG533,CC(COC(c1c(C(OCC(C)C)=O)cccc1)=O)C,0,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
hERG534,OC(C1CCCCC1)(c2ccccc2)CCN3CCCCC3,0,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
hERG536,CC(COC(COc1c(Cl)cc(Cl)c(Cl)c1)=O)C,0,CC(C)COC(=O)COc1cc(Cl)c(Cl)cc1Cl
hERG537,Clc1c(Cl)nc(c2n1)cccc2,0,Clc1nc2ccccc2nc1Cl
hERG538,CC(O[Hg]c1ccccc1)=O,0,CC(=O)O[Hg]c1ccccc1
hERG539,CC(c1ccc(OCC2OC2)cc1)(c3ccc(OCC4OC4)cc3)C,0,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1
hERG540,CC([N+](C)(C)C)COc1ccc(C=Cc2ccccc2)cc1,0,CC(COc1ccc(C=Cc2ccccc2)cc1)[N+](C)(C)C
hERG541,C1CCC(N=C(N2CCOCC2)NC3(CC4C5)CC(CC5C3)C4)CC1,0,C1CCC(N=C(NC23CC4CC(CC(C4)C2)C3)N2CCOCC2)CC1
hERG542,CCC1C2=C(C(CC)Cc(c23)cc(O)cc3)c(c4C1)ccc(O)c4,0,CCC1Cc2cc(O)ccc2C2=C1c1ccc(O)cc1CC2CC
hERG544,OC(C(Cl)(Cl)Cl)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,0,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl
hERG545,CN1CC(N2CC1)c(c3Cc(c24)cccc4)cccc3,0,CN1CCN2c3ccccc3Cc3ccccc3C2C1
hERG546,Oc1c(Br)c(Br)c(Br)c(Br)c1Br,0,Oc1c(Br)c(Br)c(Br)c(Br)c1Br
hERG547,CC1(C(O)CC2)C2C3C(C(C)(C4CC3)CCC(=O)C4)CC1,0,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O
hERG548,C#CCN(CCCOc1c(Cl)cc(Cl)cc1)C,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
hERG549,Clc1ccc(C([n+]2cn(CC(c3c(Cl)cc(Cl)cc3)OCc4c(Cl)cc(Cl)cc4)cc2)c5ccc(Cl)cc5)cc1,0,Clc1ccc(C(c2ccc(Cl)cc2)[n+]2ccn(CC(OCc3ccc(Cl)cc3Cl)c3ccc(Cl)cc3Cl)c2)cc1
hERG550,c1ccc(SCCSc2ccccc2)cc1,0,c1ccc(SCCSc2ccccc2)cc1
hERG551,CC(CN1c(c2CC1)cc(Br)cc2)N,0,CC(N)CN1CCc2ccc(Br)cc21
hERG552,CCC1(CN2CC(CC(c3c(OC)cc4c(C5(C(N6CC5)C7(CC)C=CC6)C(C(C(OC)=O)(O)C7OC(=O)C)N4C)c3)(C(OC)=O)c(c8CC2)[nH]c(c89)cccc9)C1)O,0,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1
hERG553,CN1C(C2CC(C(NC3(C(=O)N(C4(O)O3)C(Cc5ccccc5)C(=O)N(C46)CCC6)C)=O)C1)Cc(c(c27)c8ccc7)c[nH]8,0,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21
hERG554,c1ccc(CSCc2ccccc2)cc1,0,c1ccc(CSCc2ccccc2)cc1
hERG555,CCOP(SCSC(C)(C)C)(OCC)=S,0,CCOP(=S)(OCC)SCSC(C)(C)C
hERG556,O=C(c1ccc(OCCN2CCCCC2)cc1)c3c(c4ccc(O)cc4)sc(c35)cc(O)cc5,0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
hERG557,NCCNc1c(c2ccc1)cccc2,0,NCCNc1cccc2ccccc12
hERG558,Brc1ccc(C2N=C(N3C2)SCC3)cc1,0,Brc1ccc(C2CN3CCSC3=N2)cc1
hERG559,CC1NC(C)CN(c2c(F)c(c3c(N)c2F)N(C4CC4)C=C(C(O)=O)C3=O)C1,0,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1
hERG560,Brc1c(c2ccccc2)cccc1,0,Brc1ccccc1-c1ccccc1
hERG561,CN1CC(c2ccccc2)c(c3CC1)cc(O)c(O)c3,0,CN1CCc2cc(O)c(O)cc2C(c2ccccc2)C1
hERG562,O=C(c1c(O)cccc1)Oc2ccccc2,0,O=C(Oc1ccccc1)c1ccccc1O
hERG563,O=[N+](c1c(c2ccccc2)cccc1)[O-],0,O=[N+]([O-])c1ccccc1-c1ccccc1
hERG564,CCCN1C(C2CCC1)Cc(c3C2)c[nH]n3,0,CCCN1CCCC2Cc3n[nH]cc3CC21
hERG565,c1cc2c(c(c3cc2)cccc3)cc1,0,c1ccc2c(c1)ccc1ccccc12
hERG566,CC(c1cc(Br)c(O)c(Br)c1)(c2cc(Br)c(O)c(Br)c2)C,0,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
hERG567,CCCCOCCOCCOCc1c(CCC)cc2c(OCO2)c1,0,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2
hERG568,O=S1OCC2C(C(C(Cl)(Cl)C23Cl)(Cl)C(Cl)=C3Cl)CO1,0,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
hERG569,CC(NC(C1N(CC(C(NC(C(NC(c2nc(c3cc2)cccc3)=O)CC(=O)N)=O)Cc4ccccc4)O)CC(C5C1)CCCC5)=O)(C)C,0,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1
hERG571,CCOC(C(Oc1ccc(Cl)cc1)(C)C)=O,0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
hERG572,CCOC(C1C(c2ccccc2)O1)=O,0,CCOC(=O)C1OC1c1ccccc1
hERG573,O=S(C1CCNCC1)(O)=O,0,O=S(=O)(O)C1CCNCC1
hERG574,NC(C(O)=O)CO,0,NC(CO)C(=O)O
hERG575,c1ccc(Nc2c(c3ccc2)cccc3)cc1,0,c1ccc(Nc2cccc3ccccc23)cc1
hERG576,Cc1c(N)ccc([N+]([O-])=O)c1,0,Cc1cc([N+](=O)[O-])ccc1N
hERG577,c1cc2c(CC(N3CCN(c4c5c(OCCO5)ccc4)CC3)C2)cc1,0,c1ccc2c(c1)CC(N1CCN(c3cccc4c3OCCO4)CC1)C2
hERG578,Cc1c(OCC(C(C)C)N)c(C)ccc1,0,Cc1cccc(C)c1OCC(N)C(C)C
hERG579,Cc1c(c2[nH]n1)cc(c3cc(OCC(Cc4ccccc4)N)cnc3)cc2,0,Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12
hERG580,CCN(CCOCCOC(C1(CCCC1)c2ccccc2)=O)CC,0,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1
hERG581,C=C1C(C(Cl)(Cl)C2(Cl)C1(CCl)CCl)(Cl)C(Cl)C2Cl,0,C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl
hERG582,COc1cc2c(CC3C(C24CCN3)CCCC4)cc1,0,COc1ccc2c(c1)C13CCCCC1C(C2)NCC3
hERG583,NC(NCCCC(C(O)=O)N)=S,0,NC(=S)NCCCC(N)C(=O)O
hERG584,Cn1c(c2ccc(OCC(CNCCOc3cc(C(=O)N)c(O)cc3)O)cc2)nc(C(F)(F)F)c1,0,Cn1cc(C(F)(F)F)nc1-c1ccc(OCC(O)CNCCOc2ccc(O)c(C(N)=O)c2)cc1
hERG585,Cc1c(c(c(c2ccc3)c3cc4)c4cc1)cc2,0,Cc1ccc2ccc3cccc4ccc1c2c34
hERG586,COCC(COc1c(C)c(n2c1)c(Oc3c(F)c(c4cc3)cc(C)[nH]4)ncn2)O,0,COCC(O)COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C
hERG587,N=C(c1ccccc1)N,0,N=C(N)c1ccccc1
hERG588,COc1c(OCCNCC2Oc(c3OC2)cccc3)c(OC)ccc1,0,COc1cccc(OC)c1OCCNCC1COc2ccccc2O1
hERG589,COc1c(I)cc(OC)c(CC(N)C)c1,0,COc1cc(CC(C)N)c(OC)cc1I
hERG590,C#CCOC(C(CN(C)CC1)=C1)=O,0,C#CCOC(=O)C1=CCCN(C)C1
hERG591,CC(CC(c1ccc(OCCO)cc1)(C)C)(C)C,0,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1
hERG592,CC(C1C(C)(C2CC1)CCC(C23)C(C)(C4CC3)CCC(O)C4)CCC(O)=O,0,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C
hERG593,Nc1c(C(OCCc2ccccc2)=O)cccc1,0,Nc1ccccc1C(=O)OCCc1ccccc1
hERG594,CC1CCN(CCC2N(S(c3cc(O)ccc3)(=O)=O)CCC2)CC1,0,CC1CCN(CCC2CCCN2S(=O)(=O)c2cccc(O)c2)CC1
hERG595,CC(c1ccc(C(CCCN2CCC(C(c3ccccc3)(c4ccccc4)O)CC2)O)cc1)(C(O)=O)C,0,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
hERG596,C=CCN1C(C2(O)C(C3C(=NN=C4C5C6(C(C7N(CC=C)CC6)(O)CC4)c(c8C7)c(O5)c(O)cc8)CC2)(c(c9ccc%10O)c%10O3)CC1)C9,0,C=CCN1CCC23c4c5ccc(O)c4OC2C(=NN=C2CCC4(O)C6Cc7ccc(O)c8c7C4(CCN6CC=C)C2O8)CCC3(O)C1C5
hERG597,Oc1c(Sc2c(O)ccc(Cl)c2)cc(Cl)cc1,0,Oc1ccc(Cl)cc1Sc1cc(Cl)ccc1O
hERG598,CN(CCCCSC(N)=N)C,0,CN(C)CCCCSC(=N)N
hERG599,c1ccc(N=NNc2ccccc2)cc1,0,c1ccc(N=NNc2ccccc2)cc1
hERG600,Nc1c(N)cc(Cl)cc1,0,Nc1ccc(Cl)cc1N
hERG601,Cc1c(c2c(C)c(c13)c(c4[nH]3)cccc4)ccnc2,0,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12
hERG602,CC1N(C2CNC1)c(c3C2)nc(Cl)cc3,0,CC1CNCC2Cc3ccc(Cl)nc3N12
hERG603,OCCN1CCN(CCCN2c(c3C=Cc(c24)cccc4)cccc3)CC1,0,OCCN1CCN(CCCN2c3ccccc3C=Cc3ccccc32)CC1
hERG604,CCCCNc1c(C(OCC)=O)c(C)nc(c12)n(CC)nc2,0,CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC
hERG605,COc1ccc(CNC(C=Cc2cc(c3cc2)c(CCN(C)C)c[nH]3)=O)cc1,0,COc1ccc(CNC(=O)C=Cc2ccc3[nH]cc(CCN(C)C)c3c2)cc1
hERG606,O=C1C2C3(C(C4N(CC5CC5)CC3)(O)CC1)c(c6C4)c(O2)c(O)cc6,0,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
hERG607,CN(C(S)=S)C,0,CN(C)C(=S)S
hERG608,N#CC(C(NCCCc1ccccc1)=O)=Cc2cc(O)c(O)cc2,0,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1
hERG609,CC1NN=C(c2ccc(N)cc2)c(c3C1)cc4c(OCO4)c3,0,CC1Cc2cc3c(cc2C(c2ccc(N)cc2)=NN1)OCO3
hERG610,CN1CCC(=C2c(c3CC(=O)c(c24)scc4)cccc3)CC1,0,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1
hERG611,NNc1c(c2cnn1)cccc2,0,NNc1nncc2ccccc12
hERG612,COc1c2c(OC3(C(C)CC(=O)C=C3OC)C2=O)c(Cl)c(OC)c1,0,COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O
hERG613,O=C(C1CN(CCC=C(c2ccccc2)c3ccccc3)CCC1)O,0,O=C(O)C1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1
hERG614,CCN(CCCC(Nc1c(c2nc(c13)cc(Cl)cc3)cc(OC)cc2)C)CC,0,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12
hERG615,Oc1c(O)cc2c(CCCN(C(NCCc3ccc(Cl)cc3)=S)C2)c1,0,Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2
hERG616,Oc1ccc(C2c(c3CCNC2)cc(O)c(O)c3Cl)cc1,0,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1
hERG617,CC(CC(Nc1ccc(Nc2ccccc2)cc1)C)C,0,CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1
hERG618,Cc1[nH]c2c(c(F)c(Oc3c(n4ncn3)c(C)c(OCCCS(=O)(=O)C)c4)cc2)c1,0,Cc1cc2c(F)c(Oc3ncnn4cc(OCCCS(C)(=O)=O)c(C)c34)ccc2[nH]1
hERG619,CC1(C(=O)CC2)C2C3C(C(C)(C4CC3)CCC(O)C4)CC1,0,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O
hERG620,CCCN1C(C2CC1)CCc(c23)ccc(O)c3,0,CCCN1CCC2c3cc(O)ccc3CCC21
hERG621,CC(N=C=NC(C)C)C,0,CC(C)N=C=NC(C)C
hERG622,c1cc2c(c(c(c3ccc4)c24)ccc3)cc1,0,c1ccc2c(c1)-c1cccc3cccc-2c13
hERG623,COC(c1c(C(c2c(Cc3ccccc3)cccc2)=O)c(C)[nH]c1C)=O,0,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1
hERG624,CC(c1c(O)c(C(C)(C)C)cc(CC(C=O)(C)C)c1)(C)C,0,CC(C)(C=O)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
hERG625,COCCOCC#Cc1scc(c2c3c(c(c4C3)cc(Cn5ncnc5)cc4)[nH]n2)c1,0,COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2ccc(Cn4cncn4)cc2-3)cs1
hERG626,O=[N+](c1c(Nc2ccccc2)cccc1)[O-],0,O=[N+]([O-])c1ccccc1Nc1ccccc1
hERG627,ClC(C(C(Cl)(Cl)C12Cl)(Cl)C(C13)C4CC3C(C45)O5)=C2Cl,0,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl
hERG628,COP(Oc1cc(C)c(SC)cc1)(OC)=S,0,COP(=S)(OC)Oc1ccc(SC)c(C)c1
hERG629,Cc1c(N)c2c(C(=O)c(c3C2=O)cccc3)cc1,0,Cc1ccc2c(c1N)C(=O)c1ccccc1C2=O
hERG630,O=[N+](c1ccc(CSc2c3c(n(C4C(O)C(O)C(CO)O4)cn3)ncn2)cc1)[O-],0,O=[N+]([O-])c1ccc(CSc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc1
hERG631,Cc1ccc(S(NC(C(CCl)=O)Cc2ccccc2)(=O)=O)cc1,0,Cc1ccc(S(=O)(=O)NC(Cc2ccccc2)C(=O)CCl)cc1
