Name,Smiles,Property,Smiles_stand,logP,MW,rotB,HBA,HBD,nRING,TPSA
hERG308,CC(C1C(C)(C2CC1)CCC(C23)C(C)(C(=C4)CC3)CCC4=O)=O,0,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,4.723500000000005,314.46900000000005,1.0,2.0,0.0,4.0,34.14
hERG309,O=S(N1CCNCC1)(c2c(c3ccc2)cccn3)=O,0,O=S(=O)(c1cccc2ncccc12)N1CCNCC1,0.8287,277.34900000000005,2.0,4.0,1.0,3.0,62.300000000000004
hERG310,CN(c1ccc(C(c2ccc(N(C)C)cc2)=N)cc1)C,0,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1,3.234770000000002,267.376,4.0,3.0,1.0,2.0,30.330000000000005
hERG311,Cc1cc2c(C(=O)c(c3C2=O)c(O)cc(O)c3)c(O)c1,0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,1.8872199999999997,270.24,0.0,5.0,3.0,3.0,94.83000000000001
hERG312,CC(Cc(c1C(c2ccc(N)cc2)=N3)cc4c(OCO4)c1)=N3,0,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3,2.7669000000000006,293.326,1.0,5.0,1.0,4.0,69.2
hERG313,CCCCCCCCC=CCCCCCCCC(NCCO)=O,0,CCCCCCCCC=CCCCCCCCC(=O)NCCO,5.132400000000005,325.537,17.0,2.0,2.0,0.0,49.33
hERG314,COC(c1ncc2c(c(c3[nH]2)cccc3)c1)=O,0,COC(=O)c1cc2c(cn1)[nH]c1ccccc12,2.502700000000001,226.235,1.0,3.0,1.0,3.0,54.98
hERG315,CCCNC(C(Nc1c(C)cccc1)=O)C,0,CCCNC(C)C(=O)Nc1ccccc1C,2.3216200000000002,220.316,5.0,2.0,2.0,1.0,41.13
hERG316,CCN(C(C)C)c1c(Cl)nc(C(NC(N)=N)=O)c(N)n1,0,CCN(c1nc(N)c(C(=O)NC(=N)N)nc1Cl)C(C)C,0.5701700000000003,299.7660000000001,4.0,6.0,4.0,1.0,134.01
hERG317,CN1C(C2(C)CC1)N(C)c(c23)ccc(O)c3,0,CN1CCC2(C)c3cc(O)ccc3N(C)C12,1.7612999999999999,218.3,0.0,3.0,1.0,3.0,26.71
hERG318,c1ccc(C2N=C(N3C2)SCC3)cc1,0,c1ccc(C2CN3CCSC3=N2)cc1,2.1460999999999997,204.298,1.0,3.0,0.0,3.0,15.6
hERG319,Clc1c(Cl)cc(C(Cl)(Cl)Cl)cc1,0,Clc1ccc(C(Cl)(Cl)Cl)cc1Cl,4.8201,264.366,0.0,0.0,0.0,1.0,0.0
hERG320,COc1ccc(n2c(c3ccc(Cl)cc3)cc(C(F)(F)F)n2)cc1,0,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,5.220100000000003,352.74300000000005,3.0,3.0,0.0,3.0,27.05
hERG321,COc1c(C(OCCN2CCCCC2)=O)cc(Cl)c(N)c1,0,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCCCC1,2.573500000000001,312.79700000000014,5.0,5.0,1.0,2.0,64.78999999999999
hERG322,C=C(CSC(N(CC)CC)=S)Cl,0,C=C(Cl)CSC(=S)N(CC)CC,3.0988000000000016,223.79399999999998,4.0,2.0,0.0,0.0,3.24
hERG323,COc1c(c2cc(F)c1N3CC(C)NCC3)N(C4CC4)C=C(C(O)=O)C2=O,0,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1.9804,375.40000000000015,4.0,6.0,2.0,4.0,83.80000000000001
hERG324,c1cc(c(c(c2ccc3)c34)c(C4)c1)cc2,0,c1cc2c3c(c1)ccc1cccc(c13)C2,3.8972000000000016,190.24499999999995,0.0,0.0,0.0,4.0,0.0
hERG325,CN(c1ccc(C=C2C(=O)Nc(c23)cccc3)cc1)C,0,CN(C)c1ccc(C=C2C(=O)Nc3ccccc32)cc1,3.245300000000001,264.328,2.0,2.0,1.0,3.0,32.34
hERG326,CC(c1ccc(O)cc1)(c2ccccc2)C,0,CC(C)(c1ccccc1)c1ccc(O)cc1,3.7181000000000024,212.29199999999997,2.0,1.0,1.0,2.0,20.23
hERG327,CCC(c1ccc(O)cc1)=C(c2ccc(OCCN(C)C)cc2)c3ccccc3,0,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccc(O)cc1,5.701700000000006,387.523,8.0,3.0,1.0,3.0,32.7
hERG328,CCCCC(COC(c1ccc(N(C)C)cc1)=O)CC,0,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1,4.1258000000000035,277.40799999999996,8.0,3.0,0.0,1.0,29.54
hERG329,N#CSCSC#N,0,N#CSCSC#N,1.37246,130.197,2.0,4.0,0.0,0.0,47.58
hERG330,CN(c1c(Cl)nc(C(NC(N)=N)=O)c(N)n1)C,0,CN(C)c1nc(N)c(C(=O)NC(=N)N)nc1Cl,-0.5985299999999996,257.68500000000006,2.0,6.0,4.0,1.0,134.01
hERG331,CN=C1SN(c2ccccc2)C(c3ccccc3)=N1,0,CN=c1nc(-c2ccccc2)n(-c2ccccc2)s1,3.1313000000000013,267.357,2.0,4.0,0.0,3.0,30.18
hERG332,CCS(Nc1cc(C(=C2CCCCC2)c3nc[nH]c3)ccc1)(=O)=O,0,CCS(=O)(=O)Nc1cccc(C(=C2CCCCC2)c2c[nH]cn2)c1,3.9373000000000022,345.468,5.0,3.0,2.0,3.0,74.85
hERG333,c1ccc(c2ccccc2)cc1,0,c1ccc(-c2ccccc2)cc1,3.353600000000001,154.21199999999996,1.0,0.0,0.0,2.0,0.0
hERG334,Brc1cc(c2ccccc2)ccc1,0,Brc1cccc(-c2ccccc2)c1,4.116100000000002,233.108,1.0,0.0,0.0,2.0,0.0
hERG335,O=C(C=Cc1ccc(C=CC(O)=O)cc1)O,0,O=C(O)C=Cc1ccc(C=CC(=O)O)cc1,1.8822,218.208,4.0,2.0,2.0,1.0,74.6
hERG336,CCCCOC(c1c(C(OCc2ccccc2)=O)cccc1)=O,0,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,4.000500000000003,312.36499999999995,7.0,4.0,0.0,2.0,52.60000000000001
hERG337,O=C(OC1C(O)C(O)CC(C(O)=O)(O)C1)C=Cc2cc(O)c(O)cc2,0,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,-0.6459000000000001,354.31100000000004,4.0,8.0,6.0,2.0,164.75
hERG338,Cc1c(CC(NCC2)=N2)c(C)cc(C(C)(C)C)c1,0,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,3.1451400000000014,244.38199999999995,2.0,2.0,1.0,2.0,24.39
hERG339,CC(CC(C)C)=O,0,CC(=O)CC(C)C,1.6215,100.16099999999999,2.0,1.0,0.0,0.0,17.07
hERG340,O=C(Nc1cc(C(Nc2c(S(O)(=O)=O)cc(S(O)(=O)=O)cc2)=O)cc(C(Nc3c(S(O)(=O)=O)cc(S(O)(=O)=O)cc3)=O)c1)Nc4cc(C(Nc5c(S(O)(=O)=O)cc(S(O)(=O)=O)cc5)=O)cc(C(Nc6c(S(O)(=O)=O)cc(S(O)(=O)=O)cc6)=O)c4,0,O=C(Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c1)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c1,2.3134000000000006,1329.2560000000008,18.0,21.0,14.0,6.0,592.49
hERG341,NCCCCCCNS(c1c(c2ccc1)cccc2Cl)(=O)=O,0,NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,3.2906000000000013,340.87600000000003,8.0,3.0,2.0,2.0,72.19
hERG342,O=C1C=CC(=O)C=C1,0,O=C1C=CC(=O)C=C1,0.25059999999999993,108.09599999999999,0.0,2.0,0.0,1.0,34.14
hERG343,CC(CN1c(c2CCc(c13)cccc3)cccc2)CN(C)C,0,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,4.121000000000003,294.442,4.0,2.0,0.0,3.0,6.48
hERG344,c1cc(c(c(c2ccc3)c3cc4)c4c1)cc2,0,c1cc2ccc3cccc4ccc(c1)c2c34,4.584000000000002,202.25599999999997,0.0,0.0,0.0,4.0,0.0
hERG345,N=C1C=CC(=C(c2ccc(N)cc2)c3ccc(N)cc3)C=C1,0,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,3.7986700000000013,287.366,2.0,3.0,3.0,3.0,75.89
hERG346,COc1c([N+]([O-])=O)c(C)c([N+]([O-])=O)cc1C(C)(C)C,0,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],3.1175200000000025,268.26899999999995,3.0,5.0,0.0,1.0,95.51
hERG347,CCCCCC(c1cc(OCc2nc(c3cc2)cccc3)ccc1)O,0,CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1,5.427500000000005,335.447,8.0,3.0,1.0,3.0,42.35
hERG348,COC(N1CC(CN2CCCC2)N(C(Cc3cc(Cl)c(Cl)cc3)=O)CC1)=O,0,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,2.9109000000000007,414.33300000000025,4.0,4.0,0.0,3.0,53.09
hERG349,N=C(NC(Nc1ccc(Cl)cc1)=N)NCCCCCCNC(NC(Nc2ccc(Cl)cc2)=N)=N,0,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,4.175280000000002,505.4580000000002,9.0,4.0,10.0,2.0,167.58
hERG351,CCCCN1CCC(N2C(=O)Nc(c23)cccc3)CC1,0,CCCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,2.7666000000000013,273.3800000000001,4.0,3.0,1.0,3.0,41.03
hERG352,CC(C(C(CNC1=C2C(=O)N=C(N)N1)=N2)=O)O,0,CC(O)C(=O)C1=Nc2c([nH]c(N)nc2=O)NC1,-1.2000000000000002,237.219,2.0,7.0,4.0,2.0,133.45999999999998
hERG353,CCn1c2c(c(Nc3cc(Cl)ccc3)nc(NC4C(N)CCCC4)n2)nc1,0,CCn1cnc2c(Nc3cccc(Cl)c3)nc(NC3CCCCC3N)nc21,3.9250000000000007,385.90300000000025,5.0,7.0,3.0,4.0,93.68
hERG354,NCC(C1CCCCCCC1)O,0,NCC(O)C1CCCCCCC1,1.6664999999999996,171.28399999999996,2.0,2.0,2.0,1.0,46.25
hERG355,NC1(CC1)C(O)=O,0,NC1(C(=O)O)CC1,-0.4377000000000004,101.105,1.0,2.0,2.0,1.0,63.32000000000001
hERG356,CN(C(SSC(N(C)C)=S)=S)C,0,CN(C)C(=S)SSC(=S)N(C)C,2.0608,240.44400000000002,0.0,4.0,0.0,0.0,6.48
hERG357,Oc1c(c2c(Cl)cc1I)nccc2,0,Oc1c(I)cc(Cl)c2cccnc12,3.1984000000000004,305.502,0.0,2.0,1.0,2.0,33.120000000000005
hERG358,CCc1ccc(C(C(Cl)Cl)c2ccc(CC)cc2)cc1,0,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,5.747000000000004,307.264,5.0,0.0,0.0,2.0,0.0
hERG359,Clc1cc(N2CCNCC2)ccc1,0,Clc1cccc(N2CCNCC2)c1,1.7495999999999998,196.68099999999998,1.0,2.0,1.0,2.0,15.27
hERG361,Nc1c(Cl)cc(Cc2cc(Cl)c(N)cc2)cc1,0,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,3.7486000000000015,267.159,2.0,2.0,2.0,2.0,52.04
hERG362,CC([N+](C(C)C)(CCOC(C1c(c2Oc(c13)cccc3)cccc2)=O)C)C,0,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,4.730800000000005,368.4970000000001,6.0,3.0,0.0,3.0,35.53
hERG363,c1nc(CN(c2ccccc2)Cc3ccccc3)[nH]c1,0,c1ccc(CN(Cc2ncc[nH]2)c2ccccc2)cc1,3.616500000000002,263.34400000000005,5.0,2.0,1.0,3.0,31.92
hERG364,Brc1ccc(c2ccccc2)cc1,0,Brc1ccc(-c2ccccc2)cc1,4.116100000000003,233.108,1.0,0.0,0.0,2.0,0.0
hERG365,N#CC(C(NCc1ccccc1)=O)=Cc2cc(O)c(O)cc2,0,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1,2.32118,294.31,4.0,4.0,3.0,2.0,93.35
hERG366,CCCCOC(COc1c(Cl)cc(Cl)cc1)=O,0,CCCCOC(=O)COc1ccc(Cl)cc1Cl,3.7155000000000022,277.147,6.0,3.0,0.0,1.0,35.53
hERG367,C(c1ccccc1)=Cc2ccccc2,0,C(=Cc1ccccc1)c1ccccc1,3.857000000000003,180.24999999999997,2.0,0.0,0.0,2.0,0.0
hERG368,CC(c1ccc(O)cc1)(c2ccc(O)cc2)C,0,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,3.423700000000002,228.291,2.0,2.0,2.0,2.0,40.46
hERG369,CNC(OCC[N+](C)(C)C)=O,0,CNC(=O)OCC[N+](C)(C)C,0.048599999999999755,161.225,3.0,2.0,1.0,0.0,38.33
hERG370,CCN(CCCCCCCCOC(c1cc(OC)c(OC)c(OC)c1)=O)CC,0,CCN(CC)CCCCCCCCOC(=O)c1cc(OC)c(OC)c(OC)c1,4.551600000000004,395.54000000000013,15.0,6.0,0.0,1.0,57.230000000000004
hERG371,CCCCCCCCCCCCCC=CC(C(CO)N)O,0,CCCCCCCCCCCCCC=CC(O)C(N)CO,3.924200000000002,299.499,15.0,3.0,3.0,0.0,66.48
hERG372,ClC(C(C(Cl)(Cl)C12Cl)(Cl)C(C13)CC(Cl)C3Cl)=C2Cl,0,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,5.682800000000001,409.78200000000015,0.0,0.0,0.0,3.0,0.0
hERG373,CCC(Nc1nc(NCc2ccccc2)c3c(n(C(C)C)cn3)n1)CO,0,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,3.2021000000000015,354.4580000000001,8.0,7.0,3.0,3.0,87.89
hERG374,CC1C2(OCC(C)CC2)OC3C1C(C)(C4C3O)CCC(C45)C(C)(C6CC5)CC(O)C(OC7C(O)C(O)C(OC8C(OC9C(O)C(OC%10C(O)C(O)C(O)C(CO)O%10)C(O)C(CO)O9)C(OC%11C(O)C(O)C(O)CO%11)C(O)C(CO)O8)C(CO)O7)C6,0,CC1CCC2(OC1)OC1C(O)C3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C,-6.504500000000019,1229.3230000000008,14.0,29.0,17.0,11.0,454.67000000000013
hERG375,O=C(c1c(O)cccc1)OCc2ccccc2,0,O=C(OCc1ccccc1)c1ccccc1O,2.7492000000000014,228.24699999999999,3.0,3.0,1.0,2.0,46.53
hERG376,O=C(CCCc1ccc(N(CCCl)CCCl)cc1)O,0,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,3.377900000000002,304.217,9.0,2.0,1.0,1.0,40.54
hERG377,COc1c(C(OCC2CCN(CCNS(=O)(=O)C)CC2)=O)c(c3[nH]1)cc(F)cc3,0,COc1[nH]c2ccc(F)cc2c1C(=O)OCC1CCN(CCNS(C)(=O)=O)CC1,1.7336,427.4980000000002,8.0,6.0,2.0,3.0,100.72999999999999
hERG378,CCCN1C(C2CCC1)Cc(c3C2)cnc(N)n3,0,CCCN1CCCC2Cc3nc(N)ncc3CC21,1.648,246.35799999999998,2.0,4.0,1.0,3.0,55.040000000000006
hERG379,C[N+](C1CC2)(C2CC(OC(c3c(c4[nH]c3)cccc4)=O)C1)C,0,C[N+]1(C)C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,3.094500000000001,299.39400000000006,2.0,2.0,1.0,4.0,42.09
hERG380,COc1c(N2CCN(CCN(c3ncccc3)C(C4CCCCC4)=O)CC2)cccc1,0,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,3.825700000000003,422.57300000000026,7.0,5.0,0.0,4.0,48.910000000000004
hERG381,CCCN(c1c(Cl)c(Nc2c(Cl)cc(Cl)cc2Cl)nc(C)n1)CC3CC3,0,CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl,6.768620000000004,434.1980000000001,7.0,4.0,1.0,3.0,41.050000000000004
hERG382,CC1(C(=O)CC2)C2C3C(C(C)(C(=C4)CC3)CCC4=O)CC1,0,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,4.087400000000003,286.415,0.0,2.0,0.0,4.0,34.14
hERG383,COc1c(N2CCN(CCN(c3ncccc3)C(c4ccc(F)cc4)=O)CC2)cccc1,0,COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)cc2)c2ccccn2)CC1,3.6983000000000024,434.5150000000001,7.0,5.0,0.0,4.0,48.910000000000004
hERG384,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,3.2120000000000015,250.257,4.0,4.0,0.0,2.0,58.86
hERG385,N#CC(C(N1c(c2CC1)cccc2)=O)Cc3cc(O)c(O)cc3,0,N#CC(Cc1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,2.3693800000000005,308.337,3.0,4.0,2.0,3.0,84.55999999999999
hERG386,CCN(CCNC(c1ccc(N)cc1)=O)CC,0,CCN(CC)CCNC(=O)c1ccc(N)cc1,1.3403999999999996,235.33100000000002,6.0,3.0,2.0,1.0,58.36
hERG387,O=C1C(=C2C(=NO)c(c3N2)cccc3)c(c4N1)ccc(Br)c4,0,O=C1Nc2cc(Br)ccc2C1=C1Nc2ccccc2C1=NO,3.4163000000000023,356.17900000000003,0.0,4.0,3.0,4.0,73.72
hERG388,CCC(c1ccc(O)cc1)=C(c2ccc(O)cc2)CC,0,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,4.828600000000005,268.356,4.0,2.0,2.0,2.0,40.46
hERG389,CCC(C=CC1C(C)(C)CCC=C1C)=O,0,CCC(=O)C=CC1C(C)=CCCC1(C)C,3.904200000000003,206.32899999999995,3.0,1.0,0.0,1.0,17.07
hERG390,CC1(OC2=C(C(=O)C(=O)c(c23)cccc3)CC1)C,0,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O,2.7521000000000013,242.274,0.0,3.0,0.0,3.0,43.370000000000005
hERG391,CN1C2c(c3CC1)c(c(c4C2)c(O)c(O)cc4)cc(O)c3,0,CN1CCc2cc(O)cc3c2C1Cc1ccc(O)c(O)c1-3,2.555500000000002,283.327,0.0,4.0,3.0,4.0,63.93000000000001
hERG392,N=S(Cc1c(c2on1)cccc2)(O)=O,0,N=S(=O)(O)Cc1noc2ccccc12,1.84757,212.23000000000002,2.0,4.0,2.0,2.0,87.18
hERG393,CCOC(C(C(c1c(Cl)c(Cl)ccc1)C(C(OC)=O)=C(C)N2)=C2C)=O,0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,3.9643000000000033,384.259,4.0,5.0,1.0,2.0,64.63
hERG394,Cc1nc2c(CC3N2C(C)CNC3)cc1,0,Cc1ccc2c(n1)N1C(C)CNCC1C2,1.1128199999999997,203.289,0.0,3.0,1.0,3.0,28.160000000000004
hERG395,CCN(c1ccccc1)Cc2ccccc2,0,CCN(Cc1ccccc1)c1ccccc1,3.7131000000000025,211.308,4.0,1.0,0.0,2.0,3.24
hERG396,CC(c1c(O)c(C(C)(C)C)cc(C=C(C(=S)N)C#N)c1)(C)C,0,CC(C)(C)c1cc(C=C(C#N)C(N)=S)cc(C(C)(C)C)c1O,4.180280000000004,316.47,2.0,3.0,2.0,1.0,70.04
hERG397,CC(C(Cc1cc(O)c(O)cc1)C)Cc2cc(O)c(O)cc2,0,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,3.5664000000000033,302.37,5.0,4.0,4.0,2.0,80.92
hERG398,O=S(N1CCNCCC1)(c2c(c3ccc2)cccc3I)=O,0,O=S(=O)(c1cccc2c(I)cccc12)N1CCCNCC1,2.428400000000001,416.2840000000002,2.0,3.0,1.0,3.0,49.410000000000004
hERG399,c1ccc(P(c2ccccc2)c3ccccc3)cc1,0,c1ccc(P(c2ccccc2)c2ccccc2)cc1,3.4448000000000016,262.29200000000003,3.0,0.0,0.0,3.0,0.0
hERG401,Brc1c(Br)cc(Oc2c(Br)cc(Br)c(Br)c2)c(Br)c1,0,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,8.053900000000002,643.587,2.0,1.0,0.0,2.0,9.23
hERG402,CC(=CC=CC(=CCO)C)C=CC(C(C)(C)CCC1)=C1C,0,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,5.510300000000006,286.45900000000006,5.0,1.0,1.0,1.0,20.23
hERG403,CNC(C(c1ccccc1)O)C,0,CNC(C)C(O)c1ccccc1,1.3278999999999999,165.236,3.0,2.0,2.0,1.0,32.26
hERG405,CC(c1c(O)c(C(C)(C)C)cc(CC(CO)(C)C)c1)(C)C,0,CC(C)(CO)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4.548200000000004,292.463,3.0,2.0,2.0,1.0,40.46
hERG406,Oc1c(Sc2c(O)c(Cl)cc(Cl)c2)cc(Cl)cc1Cl,0,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,5.862600000000001,356.057,2.0,3.0,2.0,2.0,40.46
hERG407,c1cc2c(c(N3CCNCC3)ccc2)cc1,0,c1ccc2c(N3CCNCC3)cccc2c1,2.2494000000000005,212.296,1.0,2.0,1.0,3.0,15.27
hERG408,CN1CCN(c2nc(c3cc2)cccc3)CC1,0,CN1CCN(c2ccc3ccccc3n2)CC1,1.9866,227.31099999999998,1.0,3.0,0.0,3.0,19.37
hERG409,CC(c1ccc(S(C=CC#N)(=O)=O)cc1)(C)C,0,CC(C)(C)c1ccc(S(=O)(=O)C=CC#N)cc1,2.7950800000000013,249.33499999999998,2.0,3.0,0.0,1.0,57.93
hERG410,CN(c1ccc(N)cc1)C,0,CN(C)c1ccc(N)cc1,1.3348,136.19799999999998,1.0,2.0,1.0,1.0,29.259999999999998
hERG411,CCc1c2c(CCCC2=NNC(Nc3ccccc3)=O)[nH]c1C,0,CCc1c(C)[nH]c2c1C(=NNC(=O)Nc1ccccc1)CCC2,3.747620000000002,310.4010000000001,3.0,2.0,3.0,3.0,69.28
hERG412,Oc1cc(c2cc1)ccc(SSc3cc(c4cc3)ccc(O)c4)c2,0,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,6.203600000000004,350.46400000000006,3.0,4.0,2.0,4.0,40.46
hERG413,BrCC(C1CC(Br)C(Br)CC1)Br,0,BrCC(Br)C1CCC(Br)C(Br)C1,4.471900000000002,427.8,2.0,0.0,0.0,1.0,0.0
hERG414,CCC(C(O)=O)(C)C,0,CCC(C)(C)C(=O)O,1.5072,116.15999999999997,2.0,1.0,1.0,0.0,37.3
hERG415,Cc1c(C)c(c2cc1)cccc2,0,Cc1ccc2ccccc2c1C,3.456640000000002,156.22799999999998,0.0,0.0,0.0,2.0,0.0
hERG416,CC(OC1(C(C)(C2CC1)CCC(C23)C(C)(C(=C4)C(Cl)=C3)C(C5C4=O)C5)C(=O)C)=O,0,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,4.607600000000004,416.9450000000003,2.0,4.0,0.0,5.0,60.440000000000005
hERG417,CN(C1CC2)C2CC(OC(C(c3ccccc3)O)=O)C1,0,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2,1.8883999999999996,275.34800000000007,3.0,4.0,1.0,3.0,49.769999999999996
hERG418,CNCC(c1cc(O)c(O)cc1)O,0,CNCC(O)c1ccc(O)c(O)c1,0.35060000000000013,183.207,3.0,4.0,4.0,1.0,72.72
hERG419,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4.295620000000004,220.356,0.0,1.0,1.0,1.0,20.23
hERG420,CC(NCC(COc1ccc(CCOCC2CC2)cc1)O)C,0,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,2.3933999999999997,307.434,11.0,4.0,2.0,2.0,50.72
hERG421,O=C1c(c2C(=O)N1)cc(Nc3ccccc3)c(Nc4ccccc4)c2,0,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21,4.057400000000001,329.35900000000004,4.0,4.0,3.0,4.0,70.23
hERG422,Cc1c(Sc2c(C)cc(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c(O)c1,0,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,6.4608400000000055,358.54700000000014,2.0,3.0,2.0,2.0,40.46
hERG423,CCOC(Nc1c(N)nc(NCc2ccc(F)cc2)cc1)=O,0,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,2.9834000000000005,304.32500000000005,5.0,5.0,3.0,2.0,89.27
hERG424,c1cc2c(Sc(c3O2)cccc3)cc1,0,c1ccc2c(c1)Oc1ccccc1S2,3.943500000000001,200.262,0.0,2.0,0.0,3.0,9.23
hERG425,Cc1ccc(OP(Oc2ccc(C)cc2)(Oc3ccc(C)cc3)=O)cc1,0,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1,6.256760000000005,368.3690000000001,6.0,4.0,0.0,3.0,44.760000000000005
hERG426,c1cc2c(OC(C(NCC3)=N3)CO2)cc1,0,c1ccc2c(c1)OCC(C1=NCCN1)O2,0.8280999999999994,204.22899999999996,1.0,4.0,1.0,3.0,42.849999999999994
hERG427,Cc1ncc(C(NCCc2ccc(S(NC(NC3CCCCC3)=O)(=O)=O)cc2)=O)nc1,0,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,2.0781199999999993,445.54500000000024,7.0,6.0,3.0,3.0,130.14999999999998
hERG428,Clc1cc(Cl)c(C(Cl)(Cl)Cl)cc1,0,Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,4.8201,264.366,0.0,0.0,0.0,1.0,0.0
hERG429,NCC1c(c2CC(C3(CC4C5)CC(CC5C3)C4)O1)ccc(O)c2O,0,NCC1OC(C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O,3.2553000000000027,329.44,2.0,4.0,3.0,6.0,75.71000000000001
hERG431,CCC(CC(C(C(C(C(Cl)C)Cl)Cl)Cl)Cl)Cl,0,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,5.450800000000004,348.956,7.0,0.0,0.0,0.0,0.0
hERG432,CN(C(c1cc(OCC(O)=O)ccc1)CN2CCCC2)C(Cc3cc(Cl)c(Cl)cc3)=O,0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1cccc(OCC(=O)O)c1,4.294800000000003,465.37700000000035,9.0,4.0,1.0,3.0,70.08
